0,1,2,3
224,225,91.68181818181819,"['CompanyName.1', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'IncorporationDate', 'Accounts.AccountRefDay', 'Accounts.AccountRefMonth', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
226,231,80.76363636363637,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'Accounts.NextDueDate', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
308,309,83.12727272727273,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'Accounts.NextDueDate', 'Accounts.AccountCategory', 'SICCode.SicText_2', 'SICCode.SicText_3', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
401,406,87.60909090909091,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyStatus', 'CountryOfOrigin', 'IncorporationDate', 'Accounts.AccountRefDay', 'Accounts.AccountRefMonth', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
422,424,81.05454545454545,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.LastMadeUpDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
425,429,91.97272727272727,"['CompanyName.1', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'IncorporationDate', 'Accounts.AccountRefDay', 'Accounts.AccountRefMonth', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
436,437,84.08181818181818,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.LastMadeUpDate', 'Returns.NextDueDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_3', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
442,444,84.42727272727272,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.LastMadeUpDate', 'Returns.NextDueDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
483,487,91.21818181818182,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'IncorporationDate', 'Accounts.AccountRefDay', 'Accounts.AccountRefMonth', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
487,490,87.25454545454545,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyStatus', 'CountryOfOrigin', 'IncorporationDate', 'Accounts.AccountRefDay', 'Accounts.AccountRefMonth', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
511,512,84.73636363636363,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Returns.NextDueDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_3', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
514,515,80.8,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'Accounts.AccountRefMonth', 'Mortgages.NumMortOutstanding', 'SICCode.SicText_1', 'SICCode.SicText_2', 'SICCode.SicText_3', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
547,548,86.83636363636364,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Returns.NextDueDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_2', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
547,549,84.6,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Returns.NextDueDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_2', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
548,549,85.12727272727273,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'CountryOfOrigin', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Returns.NextDueDate', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_2', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
554,555,89.72727272727273,"['CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyStatus', 'CountryOfOrigin', 'IncorporationDate', 'Accounts.AccountRefDay', 'Accounts.AccountRefMonth', 'Accounts.NextDueDate', 'Accounts.LastMadeUpDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_1', 'SICCode.SicText_4', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_8.CompanyName', 'PreviousName_9.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
587,588,83.43636363636364,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'Accounts.NextDueDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_3', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
587,589,83.65454545454546,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'Accounts.NextDueDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_3', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
587,590,83.95454545454545,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'Accounts.NextDueDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_3', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
588,589,84.15454545454546,"['CompanyName', 'CompanyName.2', 'CompanyName.3', 'CompanyName.4', 'CompanyName.5', 'CompanyName.6', 'CompanyName.7', 'CompanyName.8', 'RegAddress.PostCode', 'CompanyCategory', 'CompanyStatus', 'Accounts.NextDueDate', 'Accounts.AccountCategory', 'Mortgages.NumMortPartSatisfied', 'Mortgages.NumMortSatisfied', 'SICCode.SicText_3', 'LimitedPartnerships.NumGenPartners', 'LimitedPartnerships.NumLimPartners', 'URI', 'PreviousName_1.CONDATE', '\xa0PreviousName_1.CompanyName', '\xa0PreviousName_2.CONDATE', '\xa0PreviousName_2.CompanyName', 'PreviousName_3.CONDATE', '\xa0PreviousName_3.CompanyName', 'PreviousName_4.CONDATE', '\xa0PreviousName_4.CompanyName', 'PreviousName_5.CONDATE', '\xa0PreviousName_5.CompanyName', 'PreviousName_6.CONDATE', '\xa0PreviousName_6.CompanyName', 'PreviousName_7.CONDATE', '\xa0PreviousName_7.CompanyName', 'PreviousName_8.CONDATE', '\xa0PreviousName_9.CompanyName', 'PreviousName_10.CONDATE', '\xa0PreviousName_10.CompanyName', 'ConfStmtNextDueDate', '\xa0ConfStmtLastMadeUpDate']"
